,index,tconst,titleType,primaryName,originalName,isAdult,yearOfRelease,Duration,genres,averageRating,numVotes
4430,1029437,tt7054636,movie,A Madea Family Funeral,A Madea Family Funeral,False,2019,109,Comedy,4.5,3852
4431,1032986,tt7131622,movie,Once Upon a Time... In Hollywood,Once Upon a Time... in Hollywood,False,2019,161,"Comedy,Drama",7.6,568854
4432,1033100,tt7133754,movie,Killer Sofa,Killer Sofa,False,2019,81,"Comedy,Fantasy,Horror",3.6,1142
4433,1036179,tt7200946,movie,"Oh, Ramona!","Oh, Ramona!",False,2019,109,"Comedy,Romance",4.9,8079
4434,1035241,tt7178226,movie,The Cave,The Cave,False,2019,107,"Documentary,War",7.5,2441
4435,1034763,tt7167686,movie,Reign of the Supermen,Reign of the Supermen,False,2019,87,"Action,Adventure,Animation",6.8,11728
4436,1033360,tt7139936,movie,A Rainy Day in New York,A Rainy Day in New York,False,2019,92,"Comedy,Romance",6.5,32442
4437,1044577,tt7382730,movie,Luca,Luca,False,2019,151,"Drama,Mystery,Romance",7.4,1399
4438,1051749,tt7558696,movie,The Way Without Limits,Camino sin límites,False,2019,73,Documentary,6.4,1811
4439,1051737,tt7558302,movie,Lying and Stealing,Lying and Stealing,False,2019,100,"Crime,Drama",5.4,4509
4440,1051666,tt7557108,movie,Saint Maud,Saint Maud,False,2019,84,"Drama,Horror,Mystery",6.8,13317
4441,1051611,tt7555072,movie,Top End Wedding,Top End Wedding,False,2019,113,"Comedy,Romance",6.3,1621
4442,1051534,tt7552686,movie,Celle que vous croyez,Celle que vous croyez,False,2019,101,"Drama,Romance",6.9,4378
4443,1051386,tt7549996,movie,Judy,Judy,False,2019,118,"Biography,Drama,Romance",6.8,42428
4444,1052012,tt7562000,tvEpisode,Brother,Brother,False,2019,61,"Action,Adventure,Drama",7.3,4211
4445,1052866,tt7581552,movie,Unda,Unda,False,2019,130,"Action,Comedy,Thriller",7.9,3334
4446,1051313,tt7548732,movie,The Evil Down the Street,The Evil Down the Street,False,2019,97,"Drama,Horror,Mystery",5.2,1920
4447,1051259,tt7547410,movie,Dora and the Lost City of Gold,Dora and the Lost City of Gold,False,2019,102,"Adventure,Comedy,Family",6.1,24967
4448,1050202,tt7526214,tvEpisode,Nothing in This World Is Easy,Nothing in This World Is Easy,False,2019,25,"Adventure,Comedy,Drama",7.2,2266
4449,1050075,tt7524414,movie,Beats,Beats,False,2019,101,"Comedy,Crime,Drama",7.1,3393
4450,1049910,tt7521214,movie,Scare Package,Scare Package,False,2019,107,"Comedy,Horror",5.5,2214
4451,1052998,tt7584702,movie,Awake,Wake Up,False,2019,92,"Action,Crime,Thriller",5.0,2639
4452,1050483,tt7531860,movie,Ajvar,Ajvar,False,2019,107,Drama,6.9,1329
4453,1050964,tt7541106,movie,1BR,1BR,False,2019,90,"Drama,Horror,Thriller",5.8,9377
4454,1050607,tt7534102,movie,The Swallows of Kabul,Les hirondelles de Kaboul,False,2019,81,"Animation,Drama,War",7.3,1620
4455,1050565,tt7533152,movie,The Boy Who Harnessed the Wind,The Boy Who Harnessed the Wind,False,2019,113,"Biography,Drama,History",7.6,30378
4456,1050783,tt7537738,movie,Mamangam,Mamangam,False,2019,157,"Action,Drama,History",6.4,2402
4457,1054530,tt7618604,movie,Patrick,De Patrick,False,2019,97,"Comedy,Drama,Mystery",6.9,1400
4458,1054454,tt7616798,movie,A Dog's Way Home,A Dog's Way Home,False,2019,96,"Adventure,Drama,Family",6.7,15363
4459,1054438,tt7616148,movie,Luce,Luce,False,2019,109,"Drama,Mystery",6.7,10271
4460,1055209,tt7634968,movie,What Men Want,What Men Want,False,2019,117,"Comedy,Fantasy,Romance",5.3,24482
4461,1054392,tt7614682,tvEpisode,We Only See Each Other at Weddings and Funerals,We Only See Each Other at Weddings and Funerals,False,2019,59,"Action,Adventure,Comedy",7.9,5188
4462,1053468,tt7594584,movie,Maria,Maria,False,2019,90,"Action,Crime,Drama",5.0,1762
4463,1053609,tt7598076,movie,Curiosa,Curiosa,False,2019,107,"Biography,Drama,History",5.4,1675
4464,1053282,tt7590074,movie,Mrs Lowry & Son,Mrs Lowry & Son,False,2019,91,"Biography,Drama,History",6.7,1538
4465,1053198,tt7587984,movie,The Knight of Shadows: Between Yin and Yang,Shen tan Pu Song Ling,False,2019,109,"Action,Adventure,Family",4.9,1293
4466,1053188,tt7587876,movie,Hope Gap,Hope Gap,False,2019,100,"Drama,Romance",6.7,3362
4467,1054405,tt7615052,movie,Daughter of the Wolf,Daughter of the Wolf,False,2019,88,"Action,Thriller",4.7,3768
4468,1054092,tt7607724,tvEpisode,Here's Where We Get Off,Here's Where We Get Off,False,2019,89,"Comedy,Crime,Drama",9.2,2018
4469,1053730,tt7600382,movie,Ride Like a Girl,Ride Like a Girl,False,2019,98,"Biography,Drama,Sport",7.0,3109
4470,1053992,tt7605074,movie,The Wandering Earth,Liu lang di qiu,False,2019,125,"Action,Sci-Fi",6.0,27342
4471,1046102,tt7420342,movie,Killerman,Killerman,False,2019,112,"Action,Crime,Thriller",5.3,3593
4472,1046342,tt7427356,movie,The Last Laugh,The Last Laugh,False,2019,98,Comedy,5.6,5108
4473,1046191,tt7422822,movie,Greener Grass,Greener Grass,False,2019,95,Comedy,6.3,3511
4474,1044977,tt7390646,movie,Black and Blue,Black and Blue,False,2019,108,"Action,Crime,Thriller",6.4,17285
4475,1044971,tt7390588,movie,Little Monsters,Little Monsters,False,2019,93,"Comedy,Horror,Sci-Fi",6.3,13941
4476,1044852,tt7387300,movie,Oru Adaar Love,Oru Adaar Love,False,2019,145,"Comedy,Romance",5.5,2174
4477,1045120,tt7394674,movie,Blood Quantum,Blood Quantum,False,2019,98,Horror,5.6,3303
4478,1045506,tt7406096,tvEpisode,All the Prisoners,All the Prisoners,False,2019,44,"Action,Adventure,Drama",7.5,2417
4479,1045505,tt7406094,tvEpisode,The Prophet,The Prophet,False,2019,43,"Action,Adventure,Drama",7.6,2683
4480,1045502,tt7406086,tvEpisode,"Ghosts, Gods and Running Dogs","Ghosts, Gods and Running Dogs",False,2019,43,"Action,Adventure,Drama",7.5,2513
4481,1045410,tt7403614,movie,The Big Trip,Big Trip,False,2019,84,"Adventure,Animation,Comedy",5.1,1005
4482,1045246,tt7399138,movie,Recep Ivedik 6,Recep Ivedik 6,False,2019,110,Comedy,2.8,5630
4483,1045125,tt7394816,movie,Primal,Primal,False,2019,97,"Action,Thriller",4.9,6329
4484,1045384,tt7401958,tvEpisode,It's Summer and We're Running Out of Ice,It's Summer and We're Running Out of Ice,False,2019,61,"Action,Drama,Mystery",8.0,9033
4485,1046450,tt7430722,movie,War,War,False,2019,154,"Action,Thriller",6.5,19842
4486,1046574,tt7434324,movie,Low Tide,Low Tide,False,2019,86,"Drama,Thriller",6.3,2054
4487,1049354,tt7508618,tvEpisode,Training Day,Training Day,False,2019,42,"Action,Adventure,Crime",7.6,1422
4488,1049113,tt7502322,movie,Masquerade Hotel,Masukarêdo hoteru,False,2019,133,"Crime,Drama,Mystery",6.3,1268
4489,1049355,tt7508622,tvEpisode,Star City 2040,Star City 2040,False,2019,42,"Action,Adventure,Crime",7.7,1626
4490,1048823,tt7493370,movie,Adults in the Room,Adults in the Room,False,2019,124,Drama,5.9,5228
4491,1048506,tt7485048,movie,Super 30,Super 30,False,2019,154,"Biography,Drama",7.9,21535
4492,1049359,tt7508638,tvEpisode,Lost Canary,Lost Canary,False,2019,42,"Action,Adventure,Crime",7.4,1559
4493,1049476,tt7511008,movie,Paradise Beach,Paradise Beach,False,2019,93,"Action,Thriller",4.5,1815
4494,1049358,tt7508632,tvEpisode,Past Sins,Past Sins,False,2019,42,"Action,Adventure,Crime",7.9,1552
4495,1049374,tt7508754,tvEpisode,Confessions,Confessions,False,2019,40,"Action,Adventure,Crime",8.5,1580
4496,1049372,tt7508750,tvEpisode,You Have Saved This City,You Have Saved This City,False,2019,42,"Action,Adventure,Crime",8.8,2095
4497,1049370,tt7508744,tvEpisode,Inheritance,Inheritance,False,2019,42,"Action,Adventure,Crime",8.1,1454
4498,1049369,tt7508738,tvEpisode,Star City Slayer,Star City Slayer,False,2019,42,"Action,Adventure,Crime",8.1,1613
4499,1049368,tt7508736,tvEpisode,My Name Is Emiko Queen,My Name Is Emiko Queen,False,2019,42,"Action,Adventure,Crime",7.4,1671
4500,1049365,tt7508728,tvEpisode,Living Proof,Living Proof,False,2019,42,"Action,Adventure,Crime",8.2,1418
4501,1049364,tt7508714,tvEpisode,Brothers & Sisters,Brothers & Sisters,False,2019,42,"Action,Adventure,Crime",7.9,1489
4502,1049360,tt7508650,tvEpisode,Emerald Archer,Emerald Archer,False,2019,41,"Action,Adventure,Crime",8.6,1929
4503,1049373,tt7508752,tvEpisode,Spartan,Spartan,False,2019,42,"Action,Adventure,Crime",7.8,1348
4504,1047081,tt7446798,tvEpisode,Edge of Tomorty: Rick Die Rickpeat,Edge of Tomorty: Rick Die Rickpeat,False,2019,22,"Adventure,Animation,Comedy",9.0,10714
4505,1047008,tt7445494,tvEpisode,"Chapter One: Suzie, Do You Copy?","Chapter One: Suzie, Do You Copy?",False,2019,50,"Drama,Fantasy,Horror",7.9,16344
4506,1046746,tt7439064,movie,The Rising Hawk,The Rising Hawk,False,2019,104,"Action,Drama,History",5.8,2855
4507,1046619,tt7435156,tvEpisode,The Gloaming,The Gloaming,False,2019,67,"Crime,Drama,Fantasy",8.4,1727
4508,1046617,tt7435152,tvEpisode,The World to Come,The World to Come,False,2019,49,"Crime,Drama,Fantasy",8.0,1520
4509,1047564,tt7458762,movie,Le chant du loup,Le chant du loup,False,2019,115,"Action,Adventure,Sci-Fi",6.9,13744
4510,1048083,tt7475206,movie,All You Need Is Crime,Non ci resta che il crimine,False,2019,102,"Comedy,Crime,Fantasy",5.7,1133
4511,1048043,tt7473716,movie,The Gallows Act II,The Gallows Act II,False,2019,99,"Horror,Mystery,Thriller",4.3,1643
4512,1047432,tt7456310,movie,Anna,Anna,False,2019,118,"Action,Thriller",6.6,63808
4513,1047697,tt7463730,movie,Junglee,Junglee,False,2019,115,"Action,Adventure",5.5,1586
4514,1047632,tt7461372,movie,The Dawn,The Dawn,False,2019,90,"Drama,Horror,Thriller",4.1,1353
4515,1027681,tt7019942,movie,Super Deluxe,Super Deluxe,False,2019,176,"Comedy,Crime,Drama",8.3,10223
4516,1018655,tt6838918,movie,Vault,Vault,False,2019,99,"Action,Crime,Drama",5.5,1940
4517,1018558,tt6836936,movie,Saaho,Saaho,False,2019,170,"Action,Thriller",5.2,15982
4518,1022329,tt6910006,movie,End of Sentence,End of Sentence,False,2019,96,"Adventure,Drama",6.8,1589
4519,1017271,tt6811018,movie,The Kid Who Would Be King,The Kid Who Would Be King,False,2019,120,"Action,Adventure,Family",6.0,14807
4520,1026036,tt6986710,movie,The Accidental Prime Minister,The Accidental Prime Minister,False,2019,112,"Biography,Drama",6.0,6271
4521,1017012,tt6806448,movie,Fast & Furious Presents: Hobbs & Shaw,Fast & Furious Presents: Hobbs & Shaw,False,2019,137,"Action,Adventure,Thriller",6.4,171515
4522,1026129,tt6988116,movie,Kalank,Kalank,False,2019,166,"Drama,Romance",3.6,11539
4523,1022741,tt6918220,movie,The Shiny Shrimps,Les crevettes pailletées,False,2019,103,"Comedy,Drama,Sport",6.5,1984
4524,1021652,tt6895284,movie,Itsy Bitsy,Itsy Bitsy,False,2019,94,"Fantasy,Horror,Mystery",4.9,2700
4525,1015281,tt6772804,movie,Escape Plan: The Extractors,Escape Plan: The Extractors,False,2019,97,"Action,Crime,Thriller",4.4,11875
4526,1022636,tt6916502,movie,General,General,False,2019,145,"Biography,Drama,History",3.0,1811
4527,1025617,tt6978954,movie,Pal Pal Dil Ke Paas,Pal Pal Dil Ke Paas,False,2019,154,"Action,Drama,Romance",4.6,1007
4528,1017601,tt6817944,movie,About Endlessness,Om det oändliga,False,2019,78,"Drama,Fantasy",6.9,3846
4529,1022003,tt6902676,movie,Guns Akimbo,Guns Akimbo,False,2019,98,"Action,Comedy,Thriller",6.3,40411
4530,1022159,tt6906022,tvEpisode,Nothing is Simple Anymore,Nothing is Simple Anymore,False,2019,48,"Adventure,Drama,Family",8.3,1079
4531,1022158,tt6906020,tvEpisode,End. Begin. All the Same.,End. Begin. All the Same.,False,2019,61,"Adventure,Drama,Family",8.3,1374
4532,1025518,tt6976934,tvEpisode,The Beguiling Man,The Beguiling Man,False,2019,53,"Drama,Fantasy,Mystery",7.6,1351
4533,1019773,tt6857112,movie,Us,Us,False,2019,116,"Horror,Mystery,Thriller",6.8,234976
4534,1019478,tt6852534,movie,Funhouse,Funhouse,False,2019,106,Horror,5.5,2638
4535,1025545,tt6977338,movie,Good Boys,Good Boys,False,2019,90,"Adventure,Comedy",6.7,61864
4536,1016841,tt6803046,movie,The Vast of Night,The Vast of Night,False,2019,91,"Drama,Mystery,Sci-Fi",6.7,30297
4537,1025824,tt6982794,movie,Clickbait,Clickbait,False,2019,80,"Comedy,Horror,Thriller",4.2,1318
4538,1024816,tt6964076,movie,Pavarotti,Pavarotti,False,2019,114,"Biography,Documentary,Music",7.5,2795
4539,1022071,tt6903440,movie,Manikarnika: The Queen of Jhansi,Manikarnika: The Queen of Jhansi,False,2019,148,"Action,Biography,Drama",6.4,9892
4540,1016859,tt6803212,movie,Don't Let Go,Don't Let Go,False,2019,103,"Drama,Horror,Mystery",6.3,7130
4541,1025184,tt6971114,movie,The Perfect Candidate,The Perfect Candidate,False,2019,104,Drama,6.4,1151
4542,1020406,tt6869362,movie,In Family I Trust,Gente que viene y bah,False,2019,97,"Comedy,Romance",6.2,2590
4543,1027282,tt7011166,tvEpisode,Episode #5.1,Episode #5.1,False,2019,58,"Crime,Drama,Mystery",8.2,1651
4544,1027075,tt7007696,movie,Share,Share,False,2019,87,"Drama,Mystery",5.6,1699
4545,1023064,tt6924650,movie,Midway,Midway,False,2019,138,"Action,Adventure,Drama",6.7,68745
4546,567573,tt1298644,movie,The Hustle,The Hustle,False,2019,93,"Comedy,Crime",5.4,48981
4547,1021067,tt6881910,tvMovie,Rent: Live,Rent: Live,False,2019,134,Musical,6.4,1624
4548,1021249,tt6885982,tvEpisode,Episode #2.1,Episode #2.1,False,2019,48,"Crime,Drama,Thriller",8.2,4603
4549,1027478,tt7016254,movie,Synonyms,Synonymes,False,2019,123,"Comedy,Drama",6.4,4977
4550,1020866,tt6878304,tvEpisode,House on the Rock,House on the Rock,False,2019,53,"Drama,Fantasy,Mystery",7.9,1690
4551,1014609,tt6760876,movie,Wasp Network,Wasp Network,False,2019,127,"Crime,Drama,Thriller",5.9,8503
4552,1023566,tt6937368,movie,The Lift Boy,The Lift Boy,False,2019,107,"Comedy,Drama",7.2,2294
4553,1021258,tt6886080,movie,To the Stars,To the Stars,False,2019,109,Drama,6.2,1156
4554,1015248,tt6772524,movie,Trouble,Trouble,False,2019,87,"Animation,Comedy,Family",6.0,1275
4555,1027141,tt7009010,tvEpisode,Episode #5.3,Episode #5.3,False,2019,58,"Crime,Drama,Mystery",8.4,1305
4556,1022838,tt6920356,movie,The Souvenir,The Souvenir,False,2019,120,"Drama,Mystery,Romance",6.4,8924
4557,1017912,tt6823368,movie,Glass,Glass,False,2019,129,"Drama,Sci-Fi,Thriller",6.7,211813
4558,1027142,tt7009012,tvEpisode,Episode #5.2,Episode #5.2,False,2019,55,"Crime,Drama,Mystery",8.1,1342
4559,1018158,tt6828390,movie,Mr. Jones,Mr. Jones,False,2019,141,"Biography,Drama,Thriller",6.9,7318
4560,1020868,tt6878312,tvEpisode,Moon Shadow,Moon Shadow,False,2019,50,"Drama,Fantasy,Mystery",6.6,1170
4561,1027140,tt7009008,tvEpisode,Episode #5.4,Episode #5.4,False,2019,56,"Crime,Drama,Mystery",8.1,1483
4562,1020764,tt6876620,tvEpisode,A Year of Birthdays,A Year of Birthdays,False,2019,21,"Comedy,Drama,Romance",8.7,1089
4563,1116462,tt9214832,movie,Emma.,Emma.,False,2020,124,"Comedy,Drama,Romance",6.7,34782
4564,1069894,tt7979142,movie,The Night Clerk,The Night Clerk,False,2020,90,"Crime,Drama,Mystery",5.5,11057
4565,577230,tt13236566,movie,Operation Christmas Drop,Operation Christmas Drop,False,2020,95,"Comedy,Family,Romance",5.8,9273
4566,584191,tt13428402,movie,Stand by Me Doraemon 2,Stand by Me Doraemon 2,False,2020,96,"Animation,Biography,Comedy",7.5,1094
4567,1115198,tt9179096,movie,Minamata,Minamata,False,2020,115,Drama,7.8,1289
4568,581401,tt13352292,tvEpisode,Curse Womb Must Die -II-,Curse Womb Must Die -II-,False,2020,24,"Action,Adventure,Animation",8.6,1092
4569,485340,tt10976066,movie,Sufiyum Sujatayum,Sufiyum Sujatayum,False,2020,122,"Drama,Musical,Romance",5.5,1123
4570,448253,tt10199644,tvEpisode,People of Earth,People of Earth,False,2020,49,"Action,Adventure,Drama",7.2,2670
4571,485311,tt10975326,tvEpisode,Faces,Faces,False,2020,49,"Drama,Fantasy,Sci-Fi",7.8,2299
4572,485312,tt10975330,tvEpisode,Mass,Mass,False,2020,49,"Drama,Fantasy,Sci-Fi",7.3,2184
4573,485313,tt10975338,tvEpisode,The Beginning,The Beginning,False,2020,51,"Drama,Fantasy,Sci-Fi",6.2,3346
4574,489593,tt11063608,tvEpisode,Rabbits,Rabbits,False,2020,48,"Comedy,Drama,Mystery",7.5,1020
4575,489592,tt11063604,tvEpisode,In Case of Emergency,In Case of Emergency,False,2020,45,"Comedy,Drama,Mystery",7.6,1262
4576,577465,tt13242960,movie,Middle Class Melodies,Middle Class Melodies,False,2020,135,"Comedy,Drama,Romance",7.6,2921
4577,487114,tt11015214,movie,Class Action Park,Class Action Park,False,2020,90,Documentary,7.0,4029
4578,584054,tt13423846,movie,321 Action,321 Action,False,2020,100,Drama,1.0,7920
4579,1069884,tt7978672,movie,Black Water: Abyss,Black Water: Abyss,False,2020,98,"Action,Drama,Horror",4.5,4021
4580,577501,tt13243898,movie,The Mole: Undercover in North Korea,The Mole: Undercover in North Korea,False,2020,123,"Documentary,Thriller",8.5,2555
4581,1112284,tt9104124,tvEpisode,Episode #1.1,Episode #1.1,False,2020,93,"Action,Crime,Drama",8.7,1373
4582,1112285,tt9104126,tvEpisode,Episode #1.2,Episode #1.2,False,2020,56,"Action,Crime,Drama",8.3,1071
4583,1112286,tt9104128,tvEpisode,Episode #1.3,Episode #1.3,False,2020,57,"Action,Crime,Drama",8.3,1007
4584,447843,tt10192566,movie,Alone,Alone,False,2020,92,"Horror,Thriller",4.8,1749
4585,486864,tt11010144,movie,Seriously Single,Seriously Single,False,2020,107,"Comedy,Romance",4.4,1086
4586,491012,tt11091508,tvEpisode,Part IV,Part IV,False,2020,43,"Crime,Drama,Mystery",6.8,1201
4587,1072327,tt8042292,movie,Kannum Kannum Kollaiyadithaal,Kannum Kannum Kollaiyadithaal,False,2020,160,"Drama,Romance,Thriller",7.7,4730
4588,575504,tt13192538,tvMovie,Never Kiss a Man in a Christmas Sweater,Never Kiss a Man in a Christmas Sweater,False,2020,84,"Comedy,Romance",6.9,1046
4589,576094,tt13206476,tvMovie,Christmas by Starlight,Christmas by Starlight,False,2020,84,"Drama,Romance",7.3,1009
4590,576101,tt13206564,movie,The Three Deaths of Marisela Escobedo,Las tres muertes de Marisela Escobedo,False,2020,109,"Crime,Documentary",8.2,1186
4591,447740,tt10189514,movie,Soorarai Pottru,Soorarai Pottru,False,2020,153,Drama,8.6,56946
4592,484940,tt10965110,tvEpisode,The Pandemic Special,The Pandemic Special,False,2020,48,"Animation,Comedy",8.5,3728
4593,1112640,tt9112712,movie,Breaking Fast,Breaking Fast,False,2020,92,"Comedy,Drama,Romance",5.4,1622
4594,1112561,tt9109976,movie,Psycho,Psycho,False,2020,134,"Crime,Thriller",6.3,2318
4595,1112573,tt9110340,movie,Andhaghaaram,Andhaghaaram,False,2020,171,"Horror,Mystery,Thriller",7.6,2903
4596,576583,tt13220444,tvEpisode,Girl of Steel,Girl of Steel,False,2020,24,"Action,Adventure,Animation",8.0,1139
4597,484922,tt10964430,movie,Thappad,Thappad,False,2020,142,Drama,6.8,14441
4598,484923,tt10964468,movie,Shakuntala Devi,Shakuntala Devi,False,2020,127,Drama,6.1,8180
4599,576585,tt13220452,tvEpisode,Curse Womb Must Die,Curse Womb Must Die,False,2020,24,"Action,Adventure,Animation",9.1,1345
4600,1115175,tt9178402,movie,The Pale Door,The Pale Door,False,2020,96,"Drama,Horror,Western",4.3,1377
4601,1112472,tt9108660,tvEpisode,Wartime,Wartime,False,2020,60,"Crime,Drama,Thriller",8.2,3296
4602,1112473,tt9108662,tvEpisode,Civil Union,Civil Union,False,2020,64,"Crime,Drama,Thriller",8.5,3078
4603,1112474,tt9108664,tvEpisode,Kevin Cronin Was Here,Kevin Cronin Was Here,False,2020,59,"Crime,Drama,Thriller",8.5,2964
4604,1112475,tt9108666,tvEpisode,Boss Fight,Boss Fight,False,2020,53,"Crime,Drama,Thriller",8.6,2981
4605,1112477,tt9108670,tvEpisode,It Came from Michoacán,It Came from Michoacán,False,2020,61,"Crime,Drama,Thriller",8.3,2782
4606,1112478,tt9108674,tvEpisode,In Case of Emergency,In Case of Emergency,False,2020,61,"Crime,Drama,Thriller",8.4,2801
4607,581485,tt13354204,movie,Just Another Christmas,Tudo Bem No Natal Que Vem,False,2020,100,"Comedy,Drama",6.7,3509
4608,1112479,tt9108676,tvEpisode,Su Casa Es Mi Casa,Su Casa Es Mi Casa,False,2020,58,"Crime,Drama,Thriller",8.7,2880
4609,1112480,tt9108678,tvEpisode,BFF,BFF,False,2020,57,"Crime,Drama,Thriller",8.9,3292
4610,1112482,tt9108684,tvEpisode,All In,All In,False,2020,66,"Crime,Drama,Thriller",9.5,5771
4611,1112483,tt9108686,tvEpisode,Fire Pink,Fire Pink,False,2020,62,"Crime,Drama,Thriller",9.4,5384
4612,1070100,tt7983894,movie,Ammonite,Ammonite,False,2020,120,"Biography,Drama,Romance",6.5,8365
4613,576515,tt13218110,tvEpisode,The Myth of the House,The Myth of the House,False,2020,52,"Drama,Fantasy,Horror",8.6,7135
4614,576520,tt13218162,tvEpisode,The Myth of the Curse of the Pharaoh,The Myth of the Curse of the Pharaoh,False,2020,46,"Drama,Fantasy,Horror",8.1,6583
4615,576522,tt13218174,tvEpisode,The Myth of the Guardian of The Cave,The Myth of the Guardian of The Cave,False,2020,55,"Drama,Fantasy,Horror",7.3,6611
4616,576523,tt13218178,tvEpisode,The Myth of the Naiad,The Myth of the Naiad,False,2020,49,"Drama,Fantasy,Horror",8.6,6532
4617,576525,tt13218180,tvEpisode,The Myth of the Incubus,The Myth of the Incubus,False,2020,45,"Drama,Fantasy,Horror",9.1,6691
4618,576526,tt13218186,tvEpisode,The Myth of the House: The Return,The Myth of the House: The Return,False,2020,53,"Drama,Fantasy,Horror",9.3,7210
4619,490537,tt11081050,movie,Enforcement,Shorta,False,2020,108,"Action,Crime",6.7,1843
4620,487722,tt11024272,movie,The Babysitter: Killer Queen,The Babysitter: Killer Queen,False,2020,101,"Comedy,Horror",5.8,28059
4621,1070802,tt8004664,movie,Come Play,Come Play,False,2020,96,"Drama,Horror,Mystery",5.7,8275
4622,488208,tt11034212,tvEpisode,Meg,Meg,False,2020,48,Drama,8.3,1125
4623,488207,tt11034210,tvEpisode,Jump,Jump,False,2020,56,Drama,8.1,1102
4624,488206,tt11034208,tvEpisode,(Screen) Tests,(Screen) Tests,False,2020,47,Drama,8.0,1103
4625,488205,tt11034204,tvEpisode,Outlaws,Outlaws,False,2020,57,Drama,8.0,1167
4626,488204,tt11034202,tvEpisode,Hooray for Hollywood: Part 2,Hooray for Hollywood: Part 2,False,2020,44,Drama,7.7,1231
4627,1113927,tt9148706,movie,Misbehaviour,Misbehaviour,False,2020,106,"Comedy,Drama,History",6.2,5751
4628,488577,tt11044160,tvEpisode,Tan Lines,Tan Lines,False,2020,31,"Comedy,Drama,Sport",9.0,1994
4629,488576,tt11044158,tvEpisode,For the Children,For the Children,False,2020,34,"Comedy,Drama,Sport",8.3,1797
4630,1115356,tt9182964,movie,The Reckoning,The Reckoning,False,2020,110,"Action,Drama,History",4.6,1079
4631,488612,tt11044858,movie,Nocturne,Nocturne,False,2020,90,"Horror,Mystery,Thriller",5.7,5870
4632,1113976,tt9149788,tvEpisode,Pilot,Pilot,False,2020,43,"Comedy,Drama,Musical",8.4,1147
4633,486259,tt10994688,movie,The Binge,The Binge,False,2020,98,Comedy,5.2,2694
4634,1070907,tt8006374,movie,Baba Yaga: Terror of the Dark Forest,Yaga. Koshmar tyomnogo lesa,False,2020,97,Horror,4.7,1306
4635,580161,tt13318052,movie,Midnight at the Magnolia,Midnight at the Magnolia,False,2020,87,"Comedy,Romance",5.8,4077
4636,582450,tt13381376,movie,Welcome Home,Welcome Home,False,2020,126,"Crime,Drama,Horror",7.4,2052
4637,580248,tt13320784,tvMovie,Five Star Christmas,Five Star Christmas,False,2020,84,"Comedy,Romance",7.2,1107
4638,486129,tt10991188,movie,World Famous Lover,World Famous Lover,False,2020,154,Romance,4.8,2349
4639,487888,tt11028176,tvEpisode,Nice While It Lasted,Nice While It Lasted,False,2020,27,"Animation,Comedy,Drama",9.6,4461
4640,487887,tt11028174,tvEpisode,The View from Halfway Down,The View from Halfway Down,False,2020,26,"Animation,Comedy,Drama",9.9,11220
4641,487886,tt11028172,tvEpisode,Xerox of a Xerox,Xerox of a Xerox,False,2020,26,"Animation,Comedy,Drama",9.2,2311
4642,487885,tt11028170,tvEpisode,Angela,Angela,False,2020,26,"Animation,Comedy,Drama",9.0,2199
4643,487884,tt11028168,tvEpisode,The Horny Unicorn,The Horny Unicorn,False,2020,26,"Animation,Comedy,Drama",8.6,1953
4644,487883,tt11028166,tvEpisode,Good Damage,Good Damage,False,2020,26,"Animation,Comedy,Drama",9.0,2290
4645,487882,tt11028164,tvEpisode,Sunk Cost and All That,Sunk Cost and All That,False,2020,26,"Animation,Comedy,Drama",8.7,1951
4646,487881,tt11028162,tvEpisode,Intermediate Scene Study w/ BoJack Horseman,Intermediate Scene Study w/ BoJack Horseman,False,2020,26,"Animation,Comedy,Drama",8.3,1993
4647,486182,tt10993566,movie,Miami Bici,Miami Bici,False,2020,98,"Comedy,Crime",6.4,8825
4648,487865,tt11027850,movie,Hacked,Hacked,False,2020,118,Thriller,4.2,1115
4649,1115702,tt9196192,movie,Cuties,Mignonnes,False,2020,96,Drama,3.2,27410
4650,488072,tt11032374,movie,Demon Slayer the Movie: Mugen Train,Kimetsu no Yaiba: Mugen Ressha-Hen,False,2020,117,"Action,Adventure,Animation",8.3,5356
4651,1114295,tt9155978,tvEpisode,The Rules of the Beast,The Rules of the Beast,False,2020,88,"Drama,Horror",8.1,5432
4652,1114296,tt9155980,tvEpisode,Blood Vessel,Blood Vessel,False,2020,86,"Drama,Horror",7.6,4693
4653,1114297,tt9155984,tvEpisode,The Dark Compass,The Dark Compass,False,2020,90,"Drama,Horror",5.2,4850
4654,487756,tt11025040,tvEpisode,A Hollywood Ending,A Hollywood Ending,False,2020,51,Drama,8.0,1205
4655,485999,tt10989892,tvEpisode,Trent Crimm: The Independent,Trent Crimm: The Independent,False,2020,31,"Comedy,Drama,Sport",8.6,1891
4656,485998,tt10989890,tvEpisode,Biscuits,Biscuits,False,2020,30,"Comedy,Drama,Sport",8.2,1890
4657,485995,tt10989880,tvEpisode,Pilot,Pilot,False,2020,31,"Comedy,Drama,Sport",7.9,2059
4658,1114863,tt9173418,movie,Brahms: The Boy II,Brahms: The Boy II,False,2020,86,"Drama,Horror,Mystery",4.7,12695
4659,1116125,tt9207516,tvEpisode,Second Contact,Second Contact,False,2020,26,"Action,Adventure,Animation",6.6,1288
